year,iso3,var,element,dist,value
2012,IND,incomecat,transfers,D9,15.479415
2012,IND,incomecat,transfers,D10,14.2177
2012,IND,incomecat,other,D1,0
2012,IND,incomecat,other,D2,0
2012,IND,incomecat,other,D3,0
2012,IND,incomecat,other,D4,0
2012,IND,incomecat,other,D5,0
2012,IND,incomecat,other,D6,0
2012,IND,incomecat,other,D7,0
2012,IND,incomecat,other,D8,0
2012,IND,incomecat,other,D9,0
2012,IND,incomecat,other,D10,0
2012,IND,savings_rate,,D1,-33.9
2012,IND,savings_rate,,D2,-4.3
2012,IND,savings_rate,,D3,5.2
2012,IND,savings_rate,,D4,12.1
2012,IND,savings_rate,,D5,16.6
2012,IND,savings_rate,,D6,21.7
2012,IND,savings_rate,,D7,27.5
2012,IND,savings_rate,,D8,33.7
2012,IND,savings_rate,,D9,41.5
2012,IND,savings_rate,,D10,52.73
2012,IND,wealth_share,,D1,0.13
2012,IND,wealth_share,,D2,0.6
2012,IND,wealth_share,,D3,1.12
2012,IND,wealth_share,,D4,1.74
2012,IND,wealth_share,,D5,2.5
2012,IND,wealth_share,,D6,3.59
2012,IND,wealth_share,,D7,5.23
2012,IND,wealth_share,,D8,8.12
2012,IND,wealth_share,,D9,13.96
2012,IND,wealth_share,,D10,63.02
2012,IND,educat,Under 15,D1,0
2012,IND,educat,Under 15,D2,0
2012,IND,educat,Under 15,D3,0
2012,IND,educat,Under 15,D4,0
2012,IND,educat,Under 15,D5,0
2012,IND,educat,Under 15,D6,0
2012,IND,educat,Under 15,D7,0
2012,IND,educat,Under 15,D8,0
2012,IND,educat,Under 15,D9,0
2012,IND,educat,Under 15,D10,0
2012,IND,educat,No education,D1,55.12
2012,IND,educat,No education,D2,53.5
2012,IND,educat,No education,D3,52.51
2012,IND,educat,No education,D4,50.75
2012,IND,educat,No education,D5,46.7
2012,IND,educat,No education,D6,42.53
2012,IND,educat,No education,D7,37.21
2012,IND,educat,No education,D8,32.72
2012,IND,educat,No education,D9,22.41
2012,IND,educat,No education,D10,10.13
2012,IND,educat,Primary Education,D1,32.42
2012,IND,educat,Primary Education,D2,34.22
2012,IND,educat,Primary Education,D3,35.62
2012,IND,educat,Primary Education,D4,36.38
2012,IND,educat,Primary Education,D5,37.88
2012,IND,educat,Primary Education,D6,38.16
2012,IND,educat,Primary Education,D7,40.2
2012,IND,educat,Primary Education,D8,36.67
2012,IND,educat,Primary Education,D9,35.69
2012,IND,educat,Primary Education,D10,24.95
2012,IND,educat,Secondary Education,D1,10.07
2012,IND,educat,Secondary Education,D2,10.31
2012,IND,educat,Secondary Education,D3,9.77
2012,IND,educat,Secondary Education,D4,11.09
2012,IND,educat,Secondary Education,D5,12.09
2012,IND,educat,Secondary Education,D6,15.59
2012,IND,educat,Secondary Education,D7,17.87
2012,IND,educat,Secondary Education,D8,23.27
2012,IND,educat,Secondary Education,D9,29.31
2012,IND,educat,Secondary Education,D10,33.99
2012,IND,educat,Tertiary Education,D1,2.12
2012,IND,educat,Tertiary Education,D2,1.94
2012,IND,educat,Tertiary Education,D3,2.05
2012,IND,educat,Tertiary Education,D4,1.76
2012,IND,educat,Tertiary Education,D5,3.32
2012,IND,educat,Tertiary Education,D6,3.7
2012,IND,educat,Tertiary Education,D7,4.72
2012,IND,educat,Tertiary Education,D8,7.12
2012,IND,educat,Tertiary Education,D9,12.56
2012,IND,educat,Tertiary Education,D10,30.75
2012,IND,income_decile,,D1,3.634938058
2012,IND,income_decile,,D2,4.590135786
2012,IND,income_decile,,D3,5.334441291
2012,IND,income_decile,,D4,6.100513111
2012,IND,income_decile,,D5,6.945085882
2012,IND,income_decile,,D6,8.011342535
2012,IND,income_decile,,D7,9.404747483
2012,IND,income_decile,,D8,11.43233491
2012,IND,income_decile,,D9,14.90502687
2012,IND,income_decile,,D10,29.64143407
2012,IND,expenditure_decile,,D1,3.634938058
2012,IND,expenditure_decile,,D2,4.590135786
2012,IND,expenditure_decile,,D3,5.334441291
2012,IND,expenditure_decile,,D4,6.100513111
2012,IND,expenditure_decile,,D5,6.945085882
2012,IND,expenditure_decile,,D6,8.011342535
2012,IND,expenditure_decile,,D7,9.404747483
2012,IND,expenditure_decile,,D8,11.43233491
2012,IND,expenditure_decile,,D9,14.90502687
2012,IND,expenditure_decile,,D10,29.64143407
2019,JPN,expcat_input,food,D1,28.66494255
2019,JPN,expcat_input,food,D2,28.82315299
2019,JPN,expcat_input,food,D3,27.62655799
2019,JPN,expcat_input,food,D4,28.4454432
2019,JPN,expcat_input,food,D5,27.67521128
2019,JPN,expcat_input,food,D6,27.13731581
2019,JPN,expcat_input,food,D7,27.15251398
2019,JPN,expcat_input,food,D8,26.37481835
2019,JPN,expcat_input,food,D9,26.73899191
2019,JPN,expcat_input,food,D10,24.34878496
2019,JPN,expcat_input,energy_housing,D1,9.957179802
2019,JPN,expcat_input,energy_housing,D2,8.801778564
2019,JPN,expcat_input,energy_housing,D3,7.744514946
2019,JPN,expcat_input,energy_housing,D4,7.64494382
2019,JPN,expcat_input,energy_housing,D5,7.340897418
2019,JPN,expcat_input,energy_housing,D6,7.388116714
2019,JPN,expcat_input,energy_housing,D7,7.030954746
2019,JPN,expcat_input,energy_housing,D8,6.669841954
2019,JPN,expcat_input,energy_housing,D9,6.475817243
2019,JPN,expcat_input,energy_housing,D10,5.640334073
2019,JPN,expcat_input,energy_transportation,D1,6.948742952
2019,JPN,expcat_input,energy_transportation,D2,6.593087615
2019,JPN,expcat_input,energy_transportation,D3,8.168077622
2019,JPN,expcat_input,energy_transportation,D4,9.434706617
2019,JPN,expcat_input,energy_transportation,D5,8.826633049
2019,JPN,expcat_input,energy_transportation,D6,10.1375564
2019,JPN,expcat_input,energy_transportation,D7,9.683439503
2019,JPN,expcat_input,energy_transportation,D8,9.755317448
2019,JPN,expcat_input,energy_transportation,D9,9.350347289
2019,JPN,expcat_input,energy_transportation,D10,9.202330037
2019,JPN,incomecat,other,D1,0.437445319
2019,JPN,incomecat,other,D2,0.624699664
2019,JPN,incomecat,other,D3,0.431499461
2019,JPN,incomecat,other,D4,0.6126021
2019,JPN,incomecat,other,D5,0.652016421
2019,JPN,incomecat,other,D6,0.664384941
2019,JPN,incomecat,other,D7,0.669456067
2019,JPN,incomecat,other,D8,0.646581373
2019,JPN,incomecat,other,D9,0.69291685
2019,JPN,incomecat,other,D10,1.610639578
2019,JPN,incomecat,labour,D1,23.9720035
2019,JPN,incomecat,labour,D2,31.85968284
2019,JPN,incomecat,labour,D3,43.6533621
2019,JPN,incomecat,labour,D4,47.37456243
2019,JPN,incomecat,labour,D5,61.45858488
2019,JPN,incomecat,labour,D6,65.99557077
2019,JPN,incomecat,labour,D7,74.29288703
2019,JPN,incomecat,labour,D8,77.19081029
2019,JPN,incomecat,labour,D9,79.57545095
2019,JPN,incomecat,labour,D10,75.08521019
2019,JPN,incomecat,capital,D1,0.962379703
2019,JPN,incomecat,capital,D2,0.528592023
2019,JPN,incomecat,capital,D3,0.575332614
2019,JPN,incomecat,capital,D4,0.700116686
2019,JPN,incomecat,capital,D5,0.482975127
2019,JPN,incomecat,capital,D6,0.442923294
2019,JPN,incomecat,capital,D7,0.418410042
2019,JPN,incomecat,capital,D8,0.481496767
2019,JPN,incomecat,capital,D9,0.472943247
2019,JPN,incomecat,capital,D10,0.507919535
2019,JPN,incomecat,transfers,D1,65.17935258
2019,JPN,incomecat,transfers,D2,58.96203748
2019,JPN,incomecat,transfers,D3,47.14131607
2019,JPN,incomecat,transfers,D4,43.52392065
2019,JPN,incomecat,transfers,D5,28.95435885
2019,JPN,incomecat,transfers,D6,23.69639622
2019,JPN,incomecat,transfers,D7,16.13389121
2019,JPN,incomecat,transfers,D8,12.14747558
2019,JPN,incomecat,transfers,D9,9.854817422
2019,JPN,incomecat,transfers,D10,6.115083874
2019,JPN,incomecat,other,D1,9.448818898
2019,JPN,incomecat,other,D2,8.024987987
2019,JPN,incomecat,other,D3,8.198489752
2019,JPN,incomecat,other,D4,7.788798133
2019,JPN,incomecat,other,D5,8.452064719
2019,JPN,incomecat,other,D6,9.200724784
2019,JPN,incomecat,other,D7,8.485355649
2019,JPN,incomecat,other,D8,9.533635988
2019,JPN,incomecat,other,D9,9.403871535
2019,JPN,incomecat,other,D10,16.68114683
2019,JPN,savings_rate,,D1,-23.81627297
2019,JPN,savings_rate,,D2,12.59029313
2019,JPN,savings_rate,,D3,21.86278317
2019,JPN,savings_rate,,D4,29.9008168
2019,JPN,savings_rate,,D5,37.93673026
2019,JPN,savings_rate,,D6,42.76118381
2019,JPN,savings_rate,,D7,48.45221757
2019,JPN,savings_rate,,D8,52.51539414
2019,JPN,savings_rate,,D9,58.57545095
2019,JPN,savings_rate,,D10,67.05401323
2019,JPN,educat,No education,D1,5.83
2019,JPN,educat,No education,D2,1.9
2019,JPN,educat,No education,D3,0.78
2019,JPN,educat,No education,D4,0
2019,JPN,educat,No education,D5,0
2019,JPN,educat,No education,D6,0
2019,JPN,educat,No education,D7,0
2019,JPN,educat,No education,D8,0
2019,JPN,educat,No education,D9,0
2019,JPN,educat,No education,D10,0
2019,JPN,educat,Primary Education,D1,6.8
2019,JPN,educat,Primary Education,D2,11.43
2019,JPN,educat,Primary Education,D3,8.59
2019,JPN,educat,Primary Education,D4,8.11
2019,JPN,educat,Primary Education,D5,0.98
2019,JPN,educat,Primary Education,D6,7.34
2019,JPN,educat,Primary Education,D7,3.13
2019,JPN,educat,Primary Education,D8,4.35
2019,JPN,educat,Primary Education,D9,2.2
2019,JPN,educat,Primary Education,D10,2
2019,JPN,educat,Secondary Education,D1,46.6
2019,JPN,educat,Secondary Education,D2,58.1
2019,JPN,educat,Secondary Education,D3,68.75
2019,JPN,educat,Secondary Education,D4,70.27
2019,JPN,educat,Secondary Education,D5,72.55
2019,JPN,educat,Secondary Education,D6,64.22
2019,JPN,educat,Secondary Education,D7,78.13
2019,JPN,educat,Secondary Education,D8,76.52
2019,JPN,educat,Secondary Education,D9,78.02
2019,JPN,educat,Secondary Education,D10,79
2019,JPN,educat,Tertiary Education,D1,6.5
2019,JPN,educat,Tertiary Education,D2,7.48
2019,JPN,educat,Tertiary Education,D3,9.38
2019,JPN,educat,Tertiary Education,D4,8.11
2019,JPN,educat,Tertiary Education,D5,11.76
2019,JPN,educat,Tertiary Education,D6,16.51
2019,JPN,educat,Tertiary Education,D7,10.42
2019,JPN,educat,Tertiary Education,D8,13.04
2019,JPN,educat,Tertiary Education,D9,14.29
2019,JPN,educat,Tertiary Education,D10,18.24
2019,JPN,inequality_index,gini,0,0.341
2019,JPN,inequality_index,absolute_poverty,0,12.1
2019,JPN,household_size,,D1,1.29
2019,JPN,household_size,,D2,1.48
2019,JPN,household_size,,D3,1.69
2019,JPN,household_size,,D4,1.89
2019,JPN,household_size,,D5,2.08
2019,JPN,household_size,,D6,2.36
2019,JPN,household_size,,D7,2.66
2019,JPN,household_size,,D8,2.88
2019,JPN,household_size,,D9,3.13
2019,JPN,household_size,,D10,3.42
2019,JPN,household_size,,,2.14
2019,JPN,expenditure_decile,,D1,2.894117084
2019,JPN,expenditure_decile,,D2,5.544180832
2019,JPN,expenditure_decile,,D3,6.833493415
2019,JPN,expenditure_decile,,D4,7.43986683
2019,JPN,expenditure_decile,,D5,8.188091975
2019,JPN,expenditure_decile,,D6,9.469201084
2019,JPN,expenditure_decile,,D7,8.569553492
2019,JPN,expenditure_decile,,D8,11.57886102
2019,JPN,expenditure_decile,,D9,15.84193274
2019,JPN,expenditure_decile,,D10,23.64070153
2019,JPN,income_decile,,D1,2.3473
2019,JPN,income_decile,,D2,4.338
2019,JPN,income_decile,,D3,6.9838
2019,JPN,income_decile,,D4,4.9101
2019,JPN,income_decile,,D5,8.0384
2019,JPN,income_decile,,D6,10.1756
2019,JPN,income_decile,,D7,10.2265
2019,JPN,income_decile,,D8,14.242
2019,JPN,income_decile,,D9,13.7421
2019,JPN,income_decile,,D10,24.9962
2018,MEX,expcat_input,food,D1,48.718
2018,MEX,expcat_input,food,D2,46.266
2018,MEX,expcat_input,food,D3,44.82
2018,MEX,expcat_input,food,D4,43.272
2018,MEX,expcat_input,food,D5,41.169
2018,MEX,expcat_input,food,D6,40.074
2018,MEX,expcat_input,food,D7,37.556
2018,MEX,expcat_input,food,D8,35.681
2018,MEX,expcat_input,food,D9,32.234
2018,MEX,expcat_input,food,D10,24.885
2018,MEX,expcat_input,energy_housing,D1,5.113
2018,MEX,expcat_input,energy_housing,D2,5.659
2018,MEX,expcat_input,energy_housing,D3,5.686
2018,MEX,expcat_input,energy_housing,D4,5.349
2018,MEX,expcat_input,energy_housing,D5,5.337
2018,MEX,expcat_input,energy_housing,D6,5.168
2018,MEX,expcat_input,energy_housing,D7,4.851
2018,MEX,expcat_input,energy_housing,D8,4.513
2018,MEX,expcat_input,energy_housing,D9,3.993
2018,MEX,expcat_input,energy_housing,D10,2.901
2018,MEX,expcat_input,energy_transportation,D1,2.236
2018,MEX,expcat_input,energy_transportation,D2,2.779
2018,MEX,expcat_input,energy_transportation,D3,3.368
2018,MEX,expcat_input,energy_transportation,D4,4.055
2018,MEX,expcat_input,energy_transportation,D5,4.621
2018,MEX,expcat_input,energy_transportation,D6,5.245
2018,MEX,expcat_input,energy_transportation,D7,6.185
2018,MEX,expcat_input,energy_transportation,D8,7.141
2018,MEX,expcat_input,energy_transportation,D9,8.549
2018,MEX,expcat_input,energy_transportation,D10,8.388
2018,MEX,expcat_input,other,D1,43.933
2018,MEX,expcat_input,other,D2,45.296
2018,MEX,expcat_input,other,D3,46.126
2018,MEX,expcat_input,other,D4,47.324
2018,MEX,expcat_input,other,D5,48.873
2018,MEX,expcat_input,other,D6,49.514
2018,MEX,expcat_input,other,D7,51.409
2018,MEX,expcat_input,other,D8,52.665
2018,MEX,expcat_input,other,D9,55.223
2018,MEX,expcat_input,other,D10,63.827
2018,MEX,incomecat,labour,D1,54.793929
2018,MEX,incomecat,labour,D2,65.74173
2018,MEX,incomecat,labour,D3,71.013329
2018,MEX,incomecat,labour,D4,74.132165
2018,MEX,incomecat,labour,D5,76.013523
2018,MEX,incomecat,labour,D6,76.093861
2018,MEX,incomecat,labour,D7,78.408138
2018,MEX,incomecat,labour,D8,78.672423
2018,MEX,incomecat,labour,D9,77.849795
2018,MEX,incomecat,labour,D10,75.222299
2018,MEX,incomecat,capital,D1,0.375961
2018,MEX,incomecat,capital,D2,0.492926
2018,MEX,incomecat,capital,D3,0.496162
2018,MEX,incomecat,capital,D4,0.579524
2018,MEX,incomecat,capital,D5,0.613495
2018,MEX,incomecat,capital,D6,0.752876
2018,MEX,incomecat,capital,D7,0.715477
2018,MEX,incomecat,capital,D8,0.931529
2018,MEX,incomecat,capital,D9,1.223394
2018,MEX,incomecat,capital,D10,1.922563
2018,MEX,incomecat,transfers,D1,44.566061
2018,MEX,incomecat,transfers,D2,33.765344
2018,MEX,incomecat,transfers,D3,28.490509
2018,MEX,incomecat,transfers,D4,25.288311
2018,MEX,incomecat,transfers,D5,23.372982
2018,MEX,incomecat,transfers,D6,23.153262
2018,MEX,incomecat,transfers,D7,20.876385
2018,MEX,incomecat,transfers,D8,20.396048
2018,MEX,incomecat,transfers,D9,20.926811
2018,MEX,incomecat,transfers,D10,22.855138
2018,MEX,incomecat,other,D1,0
2018,MEX,incomecat,other,D2,0
2018,MEX,incomecat,other,D3,0
2018,MEX,incomecat,other,D4,0
2018,MEX,incomecat,other,D5,0
2018,MEX,incomecat,other,D6,0
2018,MEX,incomecat,other,D7,0
2018,MEX,incomecat,other,D8,0
2018,MEX,incomecat,other,D9,0
2018,MEX,incomecat,other,D10,0
2018,MEX,savings_rate,,D1,-0.2614407
2018,MEX,savings_rate,,D2,0.1149286
2018,MEX,savings_rate,,D3,0.2140326
2018,MEX,savings_rate,,D4,0.2660028
2018,MEX,savings_rate,,D5,0.3037886
2018,MEX,savings_rate,,D6,0.3381965
2018,MEX,savings_rate,,D7,0.3626363
2018,MEX,savings_rate,,D8,0.3898312
2018,MEX,savings_rate,,D9,0.4030507
2018,MEX,savings_rate,,D10,0.4553242
2018,MEX,wealth_share,,D1,-2.6
2018,MEX,wealth_share,,D2,0.13
2018,MEX,wealth_share,,D3,0.34
2018,MEX,wealth_share,,D4,0.69
2018,MEX,wealth_share,,D5,1.24
2018,MEX,wealth_share,,D6,1.95
2018,MEX,wealth_share,,D7,3.11
2018,MEX,wealth_share,,D8,5.36
2018,MEX,wealth_share,,D9,10.91
2018,MEX,wealth_share,,D10,78.86
2018,MEX,educat,Under 15,D1,0.014128
2018,MEX,educat,Under 15,D2,0
2018,MEX,educat,Under 15,D3,0
2018,MEX,educat,Under 15,D4,0
2018,MEX,educat,Under 15,D5,0.021351
2018,MEX,educat,Under 15,D6,0.006842
2018,MEX,educat,Under 15,D7,0
2018,MEX,educat,Under 15,D8,0
2018,MEX,educat,Under 15,D9,0
2018,MEX,educat,Under 15,D10,0
2018,MEX,educat,No education,D1,48.54697
2018,MEX,educat,No education,D2,34.599786
2018,MEX,educat,No education,D3,29.615224
2018,MEX,educat,No education,D4,24.926758
2018,MEX,educat,No education,D5,21.090104
2018,MEX,educat,No education,D6,18.491836
2018,MEX,educat,No education,D7,15.163415
2018,MEX,educat,No education,D8,11.060141
2018,MEX,educat,No education,D9,6.904062
2018,MEX,educat,No education,D10,3.428533
2018,MEX,educat,Primary Education,D1,23.524721
2018,MEX,educat,Primary Education,D2,25.292451
2018,MEX,educat,Primary Education,D3,24.069413
2018,MEX,educat,Primary Education,D4,24.690614
2018,MEX,educat,Primary Education,D5,22.572985
2018,MEX,educat,Primary Education,D6,21.880209
2018,MEX,educat,Primary Education,D7,18.953402
2018,MEX,educat,Primary Education,D8,16.298894
2018,MEX,educat,Primary Education,D9,11.874582
2018,MEX,educat,Primary Education,D10,5.131103
2018,MEX,educat,Secondary Education,D1,26.407666
2018,MEX,educat,Secondary Education,D2,37.159189
2018,MEX,educat,Secondary Education,D3,42.951587
2018,MEX,educat,Secondary Education,D4,45.683545
2018,MEX,educat,Secondary Education,D5,49.633971
2018,MEX,educat,Secondary Education,D6,51.199897
2018,MEX,educat,Secondary Education,D7,53.139498
2018,MEX,educat,Secondary Education,D8,53.77218
2018,MEX,educat,Secondary Education,D9,49.313393
2018,MEX,educat,Secondary Education,D10,32.364564
2018,MEX,educat,Tertiary Education,D1,1.506515
2018,MEX,educat,Tertiary Education,D2,2.948574
2018,MEX,educat,Tertiary Education,D3,3.363776
2018,MEX,educat,Tertiary Education,D4,4.699084
2018,MEX,educat,Tertiary Education,D5,6.681588
2018,MEX,educat,Tertiary Education,D6,8.421216
2018,MEX,educat,Tertiary Education,D7,12.743686
2018,MEX,educat,Tertiary Education,D8,18.868785
2018,MEX,educat,Tertiary Education,D9,31.907963
2018,MEX,educat,Tertiary Education,D10,59.0758
2018,MEX,income_decile,,D1,1.896519262
2018,MEX,income_decile,,D2,3.181971596
2018,MEX,income_decile,,D3,4.174534639
2018,MEX,income_decile,,D4,5.094981642
2018,MEX,income_decile,,D5,6.106955613
2018,MEX,income_decile,,D6,7.387828305
2018,MEX,income_decile,,D7,8.972861826
2018,MEX,income_decile,,D8,11.45230061
2018,MEX,income_decile,,D9,15.77450611
2018,MEX,income_decile,,D10,35.9575404
2018,MEX,expenditure_decile,,D1,3.564603883
2018,MEX,expenditure_decile,,D2,4.539689307
2018,MEX,expenditure_decile,,D3,5.287820658
2018,MEX,expenditure_decile,,D4,6.02533799
2018,MEX,expenditure_decile,,D5,6.863790151
2018,MEX,expenditure_decile,,D6,7.934848181
2018,MEX,expenditure_decile,,D7,9.267591948
2018,MEX,expenditure_decile,,D8,11.3082363
2018,MEX,expenditure_decile,,D9,15.41315927
2018,MEX,expenditure_decile,,D10,29.79492231
2019,RUS,expcat_input,food,D1,37.885
2019,RUS,expcat_input,food,D2,35.841
2019,RUS,expcat_input,food,D3,38.764
2019,RUS,expcat_input,food,D4,35.898
2019,RUS,expcat_input,food,D5,37.352
2019,RUS,expcat_input,food,D6,33.633
2019,RUS,expcat_input,food,D7,31.467
2019,RUS,expcat_input,food,D8,29.774
2019,RUS,expcat_input,food,D9,24.95
2019,RUS,expcat_input,food,D10,17.679
2019,RUS,expcat_input,energy_housing,D1,8.1
2019,RUS,expcat_input,energy_housing,D2,7.05
2019,RUS,expcat_input,energy_housing,D3,6.5
2019,RUS,expcat_input,energy_housing,D4,6.1
2019,RUS,expcat_input,energy_housing,D5,5.65
2019,RUS,expcat_input,energy_housing,D6,5.1
2019,RUS,expcat_input,energy_housing,D7,4.2
2019,RUS,expcat_input,energy_housing,D8,3.8
2019,RUS,expcat_input,energy_housing,D9,3.4
2019,RUS,expcat_input,energy_housing,D10,2.55
2019,RUS,expcat_input,energy_transportation,D1,2.225
2019,RUS,expcat_input,energy_transportation,D2,2.047
2019,RUS,expcat_input,energy_transportation,D3,2.316
2019,RUS,expcat_input,energy_transportation,D4,2.398
2019,RUS,expcat_input,energy_transportation,D5,2.702
2019,RUS,expcat_input,energy_transportation,D6,3.265
2019,RUS,expcat_input,energy_transportation,D7,2.807
2019,RUS,expcat_input,energy_transportation,D8,3.593
2019,RUS,expcat_input,energy_transportation,D9,3.342
2019,RUS,expcat_input,energy_transportation,D10,2.508
2019,RUS,expcat_input,other,D1,51.79
2019,RUS,expcat_input,other,D2,55.062
2019,RUS,expcat_input,other,D3,52.42
2019,RUS,expcat_input,other,D4,55.604
2019,RUS,expcat_input,other,D5,54.295
2019,RUS,expcat_input,other,D6,58.002
2019,RUS,expcat_input,other,D7,61.526
2019,RUS,expcat_input,other,D8,62.833
2019,RUS,expcat_input,other,D9,68.307
2019,RUS,expcat_input,other,D10,77.263
2019,RUS,incomecat,labour,D1,39.213809
2019,RUS,incomecat,labour,D2,42.109812
2019,RUS,incomecat,labour,D3,47.947612
2019,RUS,incomecat,labour,D4,59.274245
2019,RUS,incomecat,labour,D5,69.017279
2019,RUS,incomecat,labour,D6,75.515807
2019,RUS,incomecat,labour,D7,78.349044
2019,RUS,incomecat,labour,D8,81.492512
2019,RUS,incomecat,labour,D9,85.960768
2019,RUS,incomecat,labour,D10,89.512591
2019,RUS,incomecat,capital,D1,0.313653
2019,RUS,incomecat,capital,D2,0.363123
2019,RUS,incomecat,capital,D3,0.321677
2019,RUS,incomecat,capital,D4,0.617906
2019,RUS,incomecat,capital,D5,0.517744
2019,RUS,incomecat,capital,D6,0.544454
2019,RUS,incomecat,capital,D7,0.836523
2019,RUS,incomecat,capital,D8,1.011465
2019,RUS,incomecat,capital,D9,0.949351
2019,RUS,incomecat,capital,D10,1.404871
2019,RUS,incomecat,transfers,D1,60.472538
2019,RUS,incomecat,transfers,D2,57.527065
2019,RUS,incomecat,transfers,D3,51.730711
2019,RUS,incomecat,transfers,D4,40.107849
2019,RUS,incomecat,transfers,D5,30.464976
2019,RUS,incomecat,transfers,D6,23.939739
2019,RUS,incomecat,transfers,D7,20.814433
2019,RUS,incomecat,transfers,D8,17.496023
2019,RUS,incomecat,transfers,D9,13.089881
2019,RUS,incomecat,transfers,D10,9.082538
2019,RUS,incomecat,other,D1,0
2019,RUS,incomecat,other,D2,0
2019,RUS,incomecat,other,D3,0
2019,RUS,incomecat,other,D4,0
2019,RUS,incomecat,other,D5,0
2019,RUS,incomecat,other,D6,0
2019,RUS,incomecat,other,D7,0
2019,RUS,incomecat,other,D8,0
2019,RUS,incomecat,other,D9,0
2019,RUS,incomecat,other,D10,0
2019,RUS,savings_rate,,D1,-50
2019,RUS,savings_rate,,D2,10.0915
2019,RUS,savings_rate,,D3,17.6277
2019,RUS,savings_rate,,D4,17.20025
2019,RUS,savings_rate,,D5,27.93151
2019,RUS,savings_rate,,D6,26.16061
2019,RUS,savings_rate,,D7,30.69594
2019,RUS,savings_rate,,D8,34.91363
2019,RUS,savings_rate,,D9,35.44072
2019,RUS,savings_rate,,D10,44.18681
2019,RUS,wealth_share,,D1,-0.33
2019,RUS,wealth_share,,D2,0.17
2019,RUS,wealth_share,,D3,0.47
2019,RUS,wealth_share,,D4,0.92
2019,RUS,wealth_share,,D5,1.85
2019,RUS,wealth_share,,D6,2.83
2019,RUS,wealth_share,,D7,4.09
2019,RUS,wealth_share,,D8,6.04
2019,RUS,wealth_share,,D9,9.76
2019,RUS,wealth_share,,D10,74.19
2019,RUS,educat,Under 15,D1,0
2019,RUS,educat,Under 15,D2,0
2019,RUS,educat,Under 15,D3,0
2019,RUS,educat,Under 15,D4,0
2019,RUS,educat,Under 15,D5,0
2019,RUS,educat,Under 15,D6,0
2019,RUS,educat,Under 15,D7,0
2019,RUS,educat,Under 15,D8,0
2019,RUS,educat,Under 15,D9,0
2019,RUS,educat,Under 15,D10,0
2019,RUS,educat,No education,D1,1.556192
2019,RUS,educat,No education,D2,1.656687
2019,RUS,educat,No education,D3,1.93339
2019,RUS,educat,No education,D4,1.603592
2019,RUS,educat,No education,D5,0.785931
2019,RUS,educat,No education,D6,0.467708
2019,RUS,educat,No education,D7,0.073165
2019,RUS,educat,No education,D8,0.024685
2019,RUS,educat,No education,D9,0.026719
2019,RUS,educat,No education,D10,0.013395
2019,RUS,educat,Primary Education,D1,12.518501
2019,RUS,educat,Primary Education,D2,9.389261
2019,RUS,educat,Primary Education,D3,8.081816
2019,RUS,educat,Primary Education,D4,4.913671
2019,RUS,educat,Primary Education,D5,2.864991
2019,RUS,educat,Primary Education,D6,1.669763
2019,RUS,educat,Primary Education,D7,1.620798
2019,RUS,educat,Primary Education,D8,0.612686
2019,RUS,educat,Primary Education,D9,0.430864
2019,RUS,educat,Primary Education,D10,0.081411
2019,RUS,educat,Secondary Education,D1,71.266034
2019,RUS,educat,Secondary Education,D2,68.015987
2019,RUS,educat,Secondary Education,D3,64.274711
2019,RUS,educat,Secondary Education,D4,60.331586
2019,RUS,educat,Secondary Education,D5,59.37072
2019,RUS,educat,Secondary Education,D6,52.407868
2019,RUS,educat,Secondary Education,D7,49.199063
2019,RUS,educat,Secondary Education,D8,43.423291
2019,RUS,educat,Secondary Education,D9,37.261146
2019,RUS,educat,Secondary Education,D10,23.124842
2019,RUS,educat,Tertiary Education,D1,14.659274
2019,RUS,educat,Tertiary Education,D2,20.938065
2019,RUS,educat,Tertiary Education,D3,25.710083
2019,RUS,educat,Tertiary Education,D4,33.151151
2019,RUS,educat,Tertiary Education,D5,36.978357
2019,RUS,educat,Tertiary Education,D6,45.454661
2019,RUS,educat,Tertiary Education,D7,49.106974
2019,RUS,educat,Tertiary Education,D8,55.939338
2019,RUS,educat,Tertiary Education,D9,62.281271
2019,RUS,educat,Tertiary Education,D10,76.780351
2019,RUS,income_decile,,D1,3.386211019
2019,RUS,income_decile,,D2,5.543851124
2019,RUS,income_decile,,D3,6.659828915
2019,RUS,income_decile,,D4,7.334852054
2019,RUS,income_decile,,D5,8.310937039
2019,RUS,income_decile,,D6,8.971231662
2019,RUS,income_decile,,D7,10.07181756
2019,RUS,income_decile,,D8,11.34873374
2019,RUS,income_decile,,D9,13.91258526
2019,RUS,income_decile,,D10,24.45995163
2019,RUS,expenditure_decile,,D1,5.211660272
2019,RUS,expenditure_decile,,D2,5.925375987
2019,RUS,expenditure_decile,,D3,6.662496061
2019,RUS,expenditure_decile,,D4,7.358441598
2019,RUS,expenditure_decile,,D5,7.497916108
2019,RUS,expenditure_decile,,D6,8.091455212
2019,RUS,expenditure_decile,,D7,9.626389871
2019,RUS,expenditure_decile,,D8,11.03402472
2019,RUS,expenditure_decile,,D9,14.41799335
2019,RUS,expenditure_decile,,D10,24.17424682
2018,USA,expcat_input,food,D1,24.31388
2018,USA,expcat_input,food,D2,21.04099
2018,USA,expcat_input,food,D3,19.7019
2018,USA,expcat_input,food,D4,18.19085
2018,USA,expcat_input,food,D5,18.15539
